Learning rate is 0.01

Optimizer is Adadelta
Epoch & Fidelity & Runtime 
54 0.619694 62.336185
55 0.625653 63.620438
56 0.631137 64.807153
57 0.631288 65.954795
58 0.637024 67.104377
59 0.642059 68.254904
60 0.643316 69.404274
61 0.645869 70.553874
62 0.647834 71.701286
63 0.649787 72.85135
64 0.652492 74.001007
65 0.651976 75.15011
66 0.658307 76.298586
67 0.662104 77.459455
68 0.661312 78.778768
69 0.665464 79.927863
70 0.667567 81.077449
71 0.67268 82.22704
72 0.673686 83.376923
73 0.675796 84.529024
74 0.678159 85.678442
75 0.678176 86.827598
76 0.683186 87.976651
77 0.684031 89.125175
78 0.688413 90.298724
79 0.690309 91.451887
80 0.692997 92.603432
81 0.693396 93.916837
82 0.695246 95.067856
83 0.69218 96.218465
84 0.694098 97.38162
85 0.698181 98.530677
86 0.702442 99.678979
87 0.704747 100.825975
88 0.705988 101.976439
89 0.704929 103.126066
90 0.710754 104.274318
91 0.711831 105.422057
92 0.713071 106.568783
93 0.71636 107.729743
94 0.715613 109.047465
95 0.716003 110.198048
96 0.70948 111.347106
97 0.719229 112.497056
98 0.722375 113.648069
99 0.722551 114.795499
100 0.721567 115.94394
101 0.725261 117.094967
102 0.724537 118.244117
103 0.729703 119.396137
104 0.729511 120.54329
105 0.730425 121.693424
106 0.733273 122.839242
107 0.732392 124.149084
108 0.727689 125.295162
109 0.736735 126.4445
110 0.734893 127.606326
111 0.738275 128.920062
112 0.739347 130.081012
113 0.741617 131.22838
114 0.744771 132.37925
115 0.747137 133.526333
116 0.744843 134.683973
117 0.746157 135.834333
118 0.749353 136.989128
119 0.747779 138.144682
120 0.751169 139.461508
121 0.752176 140.612615
122 0.751626 141.763972
123 0.753719 142.915212
124 0.753734 144.06872
125 0.753854 145.221348
126 0.757648 146.373479
127 0.760037 147.538831
128 0.762142 148.690045
129 0.761241 149.843526
130 0.76363 150.993788
131 0.763627 152.145575
132 0.764032 153.310083
133 0.768061 154.635977
134 0.768326 155.788453
135 0.767451 156.943324
136 0.770445 158.101522
137 0.770734 159.255951
138 0.770934 160.409189
139 0.771265 161.561499
140 0.772456 162.71228
141 0.76983 163.862539
142 0.767233 165.016273
143 0.77253 166.164421
144 0.770828 167.350385
145 0.771475 168.669296
146 0.773303 169.823236
147 0.778073 170.976486
148 0.780382 172.128565
149 0.779855 173.280123
150 0.782022 174.433378
151 0.779851 175.585029
152 0.779267 176.73589
153 0.779504 177.903848
154 0.781635 179.058834
155 0.785492 180.209714
156 0.788273 181.364752
157 0.787547 182.513813
158 0.790566 183.838056
159 0.788236 184.997423
160 0.785111 186.149246
161 0.788008 187.314464
162 0.787587 188.467015
163 0.78919 189.619522
164 0.786615 190.770467
165 0.789504 191.923806
166 0.792736 193.077809
167 0.79541 194.232794
168 0.793728 195.384873
169 0.790751 196.535007
170 0.795875 197.697927
171 0.794891 199.022335
172 0.797884 200.173163
173 0.797284 201.326576
174 0.796867 202.479623
175 0.791433 203.630832
176 0.795437 204.783021
177 0.796089 205.93612
178 0.794536 207.088141
179 0.796676 208.242356
180 0.799218 209.394527
181 0.799355 210.545495
182 0.801393 211.696792
183 0.800398 212.847443
184 0.804464 214.174582
185 0.799469 215.326104
186 0.796078 216.480435
187 0.802319 217.645672
188 0.802003 218.796437
189 0.801449 219.948901
190 0.802916 221.09928
191 0.803657 222.251805
192 0.796124 223.402105
193 0.803814 224.554756
194 0.802558 225.705693
195 0.800851 226.85732
196 0.805715 228.199085
197 0.805006 229.530618
198 0.799673 230.682096
199 0.805147 231.841848
200 0.805482 232.994309
201 0.807166 234.148146
202 0.803736 235.300978
203 0.799997 236.451837
204 0.802485 237.613926
205 0.806359 238.766198
206 0.807309 239.915468
207 0.80625 241.066921
208 0.802623 242.217176
209 0.803956 243.548352
210 0.807661 244.704019
211 0.803101 245.882318
212 0.806523 247.038509
213 0.805858 248.194865
214 0.805136 249.352353
215 0.808024 250.508621
216 0.807806 251.665387
217 0.807278 252.82486
218 0.806735 253.980879
219 0.811383 255.138023
220 0.809331 256.292397
221 0.80675 257.470638
222 0.813131 258.806266
223 0.813287 259.959316
224 0.816313 261.112247
225 0.814488 262.265069
226 0.815546 263.41833
227 0.816917 264.570331
228 0.814027 265.723669
229 0.811542 266.876019
230 0.816002 268.04242
231 0.815457 269.197028
232 0.815725 270.349255
233 0.81304 271.503122
234 0.812958 272.656807
235 0.817038 273.994645
236 0.815046 275.155373
237 0.819448 276.309374
238 0.816541 277.476416
239 0.815973 278.815235
240 0.818759 279.972488
241 0.815981 281.12671
242 0.818886 282.282696
243 0.814709 283.43719
244 0.81637 284.589702
245 0.819077 285.742443
246 0.822334 286.895622
247 0.821781 288.060845
248 0.816344 289.40728
249 0.817619 290.562726
250 0.818989 291.714668
251 0.820356 292.868708
252 0.812537 294.022382
253 0.819399 295.175975
254 0.825191 296.327489
255 0.821284 297.491657
256 0.816145 298.64563
257 0.814593 299.797639
258 0.81461 300.951875

Optimizer is SGD $\gamma$ = 0.9
Epoch & Fidelity & Runtime 
1 0.306613 1.27371
2 0.47612 2.489238
3 0.517829 3.6418
4 0.531087 4.775393
5 0.565339 5.912108
6 0.620274 7.044003
7 0.641527 8.184256
8 0.668354 9.386886
9 0.667738 10.65148
10 0.702618 11.789044
11 0.707898 12.92406
12 0.691091 14.059824
13 0.730859 15.202942
14 0.731186 16.347939
15 0.741734 17.486902
16 0.7483 18.651608
17 0.748418 19.796246
18 0.756755 20.941298
19 0.771475 22.07949
20 0.771449 23.228916
